InscClaimAmtReimbursed_sum,InscClaimAmtReimbursed_mean,InscClaimAmtReimbursed_max,ClaimDuration_days_mean,ClaimDuration_days_max,is_inpatient_sum,is_outpatient_sum,BeneID_nunique,ClaimID_nunique,total_claims,unique_beneficiaries,inpatient_share,outpatient_share,claims_per_beneficiary,is_fraud
70,70.0,70,0.0,0,0,1,1,1,1,1,0.0,1.0,1.0,0
6160,212.41379310344828,1000,2.413793103448276,20,0,29,18,29,29,18,0.0,1.0,1.6111111111111112,0
300,42.857142857142854,60,5.285714285714286,20,0,7,3,7,7,3,0.0,1.0,2.3333333333333335,0
100,33.333333333333336,90,6.666666666666667,20,0,3,3,3,3,3,0.0,1.0,1.0,0
350,87.5,200,0.0,0,0,4,4,4,4,4,0.0,1.0,1.0,0
7070,441.875,3300,3.875,20,0,16,16,16,16,16,0.0,1.0,1.0,0
37770,366.6990291262136,3300,2.3592233009708736,20,0,103,41,103,103,41,0.0,1.0,2.5121951219512195,0
250,125.0,200,0.0,0,0,2,1,2,2,1,0.0,1.0,2.0,0
3650,146.0,600,0.88,20,0,25,22,25,25,22,0.0,1.0,1.1363636363636365,0
100,100.0,100,0.0,0,0,1,1,1,1,1,0.0,1.0,1.0,0
21760,213.33333333333334,3100,1.7254901960784315,20,0,102,44,102,102,44,0.0,1.0,2.3181818181818183,0
10380,203.52941176470588,1600,2.196078431372549,20,0,51,30,51,51,30,0.0,1.0,1.7,1
266000,8312.5,32000,5.8125,15,32,0,28,32,32,28,1.0,0.0,1.1428571428571428,0
142000,9466.666666666666,22000,4.533333333333333,9,15,0,15,15,15,15,1.0,0.0,1.0,0
20000,4000.0,9000,5.2,9,5,0,4,5,5,4,1.0,0.0,1.25,0
195380,2791.1428571428573,57000,2.642857142857143,21,13,57,43,70,70,43,0.18571428571428572,0.8142857142857143,1.627906976744186,1
195980,1675.042735042735,37000,2.5384615384615383,27,17,100,99,117,117,99,0.1452991452991453,0.8547008547008547,1.1818181818181819,0
280120,593.4745762711865,22000,1.38135593220339,20,18,454,372,472,472,372,0.038135593220338986,0.961864406779661,1.2688172043010753,0
333170,334.84422110552765,14200,1.3809045226130654,20,0,995,531,995,995,531,0.0,1.0,1.8738229755178908,0
629430,1748.4166666666667,65000,1.5583333333333333,26,50,310,291,360,360,291,0.1388888888888889,0.8611111111111112,1.2371134020618557,1
22590,215.14285714285714,3300,0.9428571428571428,20,0,105,49,105,105,49,0.0,1.0,2.142857142857143,0
245690,1121.8721461187215,25000,1.1598173515981736,20,19,200,187,219,219,187,0.0867579908675799,0.91324200913242,1.1711229946524064,0
232060,1000.2586206896551,48000,1.1810344827586208,35,14,218,103,232,232,103,0.0603448275862069,0.9396551724137931,2.2524271844660193,1
640510,4298.724832214765,57000,3.3959731543624163,35,64,85,132,149,149,132,0.42953020134228187,0.5704697986577181,1.128787878787879,0
143870,1169.6747967479675,21000,1.975609756097561,22,11,112,68,123,123,68,0.08943089430894309,0.9105691056910569,1.8088235294117647,0
69900,728.125,23000,1.6979166666666667,20,3,93,54,96,96,54,0.03125,0.96875,1.7777777777777777,0
23970,435.8181818181818,6100,1.5272727272727273,20,1,54,34,55,55,34,0.01818181818181818,0.9818181818181818,1.6176470588235294,0
44280,1265.142857142857,9000,0.8571428571428571,7,7,28,34,35,35,34,0.2,0.8,1.0294117647058822,0
3110,182.94117647058823,900,0.29411764705882354,5,0,17,16,17,17,16,0.0,1.0,1.0625,0
17170,336.6666666666667,3300,1.6666666666666667,20,0,51,42,51,51,42,0.0,1.0,1.2142857142857142,0
47280,283.1137724550898,3300,1.3712574850299402,20,0,167,139,167,167,139,0.0,1.0,1.2014388489208634,0
6530,251.15384615384616,2100,0.6923076923076923,16,0,26,25,26,26,25,0.0,1.0,1.04,0
959880,4423.410138248848,86000,3.410138248847926,35,91,126,203,217,217,203,0.41935483870967744,0.5806451612903226,1.0689655172413792,0
17850,231.8181818181818,2000,0.7142857142857143,20,0,77,27,77,77,27,0.0,1.0,2.8518518518518516,0
1425070,953.2240802675585,98000,1.534448160535117,35,105,1390,530,1495,1495,530,0.07023411371237458,0.9297658862876255,2.8207547169811322,1
1670,139.16666666666666,900,0.0,0,0,12,7,12,12,7,0.0,1.0,1.7142857142857142,0
6620,206.875,1900,1.125,20,0,32,31,32,32,31,0.0,1.0,1.032258064516129,0
259620,2596.2,30000,3.01,20,25,75,89,100,100,89,0.25,0.75,1.1235955056179776,1
14040,877.5,5000,1.25,14,2,14,10,16,16,10,0.125,0.875,1.6,0
195370,6302.258064516129,51000,3.5483870967741935,20,15,16,24,31,31,24,0.4838709677419355,0.5161290322580645,1.2916666666666667,0
2190,219.0,1700,0.3,2,0,10,9,10,10,9,0.0,1.0,1.1111111111111112,0
13150,305.8139534883721,3200,1.813953488372093,20,0,43,30,43,43,30,0.0,1.0,1.4333333333333333,0
584210,1192.265306122449,90000,1.4653061224489796,20,44,446,152,490,490,152,0.08979591836734693,0.9102040816326531,3.223684210526316,1
9100,245.94594594594594,2500,1.6216216216216217,20,0,37,32,37,37,32,0.0,1.0,1.15625,0
83640,2091.0,33000,2.55,35,7,33,27,40,40,27,0.175,0.825,1.4814814814814814,1
14510,290.2,3300,0.24,10,0,50,38,50,50,38,0.0,1.0,1.3157894736842106,0
136700,2135.9375,33000,2.28125,20,12,52,47,64,64,47,0.1875,0.8125,1.3617021276595744,0
31190,271.2173913043478,2900,1.208695652173913,20,0,115,61,115,115,61,0.0,1.0,1.8852459016393444,0
3133880,4927.4842767295595,57000,3.5267295597484276,28,322,314,558,636,636,558,0.5062893081761006,0.4937106918238994,1.1397849462365592,1
45340,412.1818181818182,5000,1.309090909090909,20,4,106,98,110,110,98,0.03636363636363636,0.9636363636363636,1.1224489795918366,0
42270,233.53591160220995,3300,0.47513812154696133,20,0,181,113,181,181,113,0.0,1.0,1.6017699115044248,0
8280,267.0967741935484,1900,2.2903225806451615,20,0,31,30,31,31,30,0.0,1.0,1.0333333333333334,0
673000,416.20284477427333,49000,1.3129251700680271,21,21,1596,805,1617,1617,805,0.012987012987012988,0.987012987012987,2.008695652173913,1
5830,728.75,5000,0.375,3,1,7,8,8,8,8,0.125,0.875,1.0,0
280020,327.89227166276345,15000,1.5011709601873535,20,0,854,455,854,854,455,0.0,1.0,1.876923076923077,0
143990,2571.25,17000,3.7857142857142856,24,16,40,48,56,56,48,0.2857142857142857,0.7142857142857143,1.1666666666666667,0
33110,1655.5,16000,2.7,20,2,18,19,20,20,19,0.1,0.9,1.0526315789473684,0
200510,2538.1012658227846,32000,2.7088607594936707,20,18,61,58,79,79,58,0.22784810126582278,0.7721518987341772,1.3620689655172413,0
280670,2419.5689655172414,35000,2.956896551724138,20,28,88,96,116,116,96,0.2413793103448276,0.7586206896551724,1.2083333333333333,0
16940,1411.6666666666667,12000,1.6666666666666667,14,2,10,11,12,12,11,0.16666666666666666,0.8333333333333334,1.0909090909090908,0
163410,1266.7441860465117,57000,1.0852713178294573,20,13,116,124,129,129,124,0.10077519379844961,0.8992248062015504,1.0403225806451613,0
704830,2742.5291828793775,57000,2.4396887159533076,24,66,191,214,257,257,214,0.25680933852140075,0.7431906614785992,1.2009345794392523,1
5470,188.6206896551724,2500,0.6896551724137931,20,0,29,22,29,29,22,0.0,1.0,1.3181818181818181,0
44280,1581.4285714285713,33000,1.0714285714285714,20,2,26,27,28,28,27,0.07142857142857142,0.9285714285714286,1.037037037037037,0
113710,274.0,3300,2.1156626506024097,20,0,415,235,415,415,235,0.0,1.0,1.7659574468085106,0
48840,642.6315789473684,7000,2.526315789473684,23,6,70,73,76,76,73,0.07894736842105263,0.9210526315789473,1.0410958904109588,1
25590,456.9642857142857,3300,1.5892857142857142,20,0,56,44,56,56,44,0.0,1.0,1.2727272727272727,0
352760,3713.2631578947367,32000,4.063157894736842,29,38,57,86,95,95,86,0.4,0.6,1.1046511627906976,0
237230,746.0062893081761,33000,1.6918238993710693,20,21,297,222,318,318,222,0.0660377358490566,0.9339622641509434,1.4324324324324325,1
4860,138.85714285714286,700,0.2857142857142857,7,0,35,33,35,35,33,0.0,1.0,1.0606060606060606,0
48090,641.2,12000,1.5466666666666666,20,5,70,63,75,75,63,0.06666666666666667,0.9333333333333333,1.1904761904761905,0
26840,610.0,10000,3.0454545454545454,20,1,43,32,44,44,32,0.022727272727272728,0.9772727272727273,1.375,0
263040,753.6962750716332,32000,1.9226361031518624,30,13,336,144,349,349,144,0.03724928366762178,0.9627507163323782,2.423611111111111,1
28030,291.9791666666667,2600,2.21875,20,0,96,88,96,96,88,0.0,1.0,1.0909090909090908,0
3020,137.27272727272728,1400,1.8181818181818181,20,0,22,22,22,22,22,0.0,1.0,1.0,0
74520,1330.7142857142858,20000,1.3214285714285714,20,6,50,50,56,56,50,0.10714285714285714,0.8928571428571429,1.12,0
1880,156.66666666666666,500,0.6666666666666666,8,0,12,11,12,12,11,0.0,1.0,1.0909090909090908,0
83080,312.3308270676692,6000,1.3270676691729324,20,2,264,188,266,266,188,0.007518796992481203,0.9924812030075187,1.4148936170212767,0
2540,133.68421052631578,600,1.7894736842105263,20,0,19,16,19,19,16,0.0,1.0,1.1875,0
53140,501.3207547169811,6000,2.4056603773584904,20,2,104,28,106,106,28,0.018867924528301886,0.9811320754716981,3.7857142857142856,0
35160,1850.5263157894738,14000,3.1052631578947367,20,5,14,16,19,19,16,0.2631578947368421,0.7368421052631579,1.1875,0
10350,279.72972972972974,2200,0.7567567567567568,20,0,37,20,37,37,20,0.0,1.0,1.85,0
8070,366.8181818181818,2000,1.6363636363636365,20,1,21,16,22,22,16,0.045454545454545456,0.9545454545454546,1.375,0
12280,175.42857142857142,1900,0.7142857142857143,20,0,70,43,70,70,43,0.0,1.0,1.627906976744186,0
3150,157.5,800,0.05,1,0,20,14,20,20,14,0.0,1.0,1.4285714285714286,0
31780,1059.3333333333333,13000,2.533333333333333,20,1,29,18,30,30,18,0.03333333333333333,0.9666666666666667,1.6666666666666667,0
7130,264.0740740740741,3300,0.0,0,0,27,16,27,27,16,0.0,1.0,1.6875,0
7880,463.52941176470586,3300,0.058823529411764705,1,0,17,16,17,17,16,0.0,1.0,1.0625,0
4970,177.5,1100,1.4642857142857142,20,0,28,27,28,28,27,0.0,1.0,1.037037037037037,0
300,300.0,300,5.0,5,0,1,1,1,1,1,0.0,1.0,1.0,0
14530,223.53846153846155,2500,1.7692307692307692,20,0,65,31,65,65,31,0.0,1.0,2.096774193548387,0
2750,183.33333333333334,1100,0.0,0,0,15,12,15,15,12,0.0,1.0,1.25,0
22480,241.72043010752688,2600,0.5806451612903226,20,0,93,51,93,93,51,0.0,1.0,1.8235294117647058,0
150,75.0,90,10.0,20,0,2,2,2,2,2,0.0,1.0,1.0,0
74300,4127.777777777777,29000,2.111111111111111,18,4,14,13,18,18,13,0.2222222222222222,0.7777777777777778,1.3846153846153846,0
100390,4182.916666666667,19000,3.2083333333333335,20,9,15,20,24,24,20,0.375,0.625,1.2,0
11740,189.3548387096774,3300,2.1451612903225805,20,0,62,20,62,62,20,0.0,1.0,3.1,0
51170,787.2307692307693,14000,1.9384615384615385,20,3,62,27,65,65,27,0.046153846153846156,0.9538461538461539,2.4074074074074074,0
12900,201.5625,1400,1.21875,20,0,64,30,64,64,30,0.0,1.0,2.1333333333333333,0
1580,175.55555555555554,600,4.0,19,0,9,9,9,9,9,0.0,1.0,1.0,0
1110,222.0,700,0.0,0,0,5,5,5,5,5,0.0,1.0,1.0,0
4040,288.57142857142856,2700,1.2142857142857142,17,0,14,12,14,14,12,0.0,1.0,1.1666666666666667,0
28830,686.4285714285714,12000,1.5238095238095237,34,2,40,31,42,42,31,0.047619047619047616,0.9523809523809523,1.3548387096774193,0
4280,389.09090909090907,1600,0.18181818181818182,2,0,11,8,11,11,8,0.0,1.0,1.375,0
2200,1100.0,2100,3.5,7,0,2,2,2,2,2,0.0,1.0,1.0,0
3230,230.71428571428572,2100,1.7857142857142858,18,0,14,14,14,14,14,0.0,1.0,1.0,0
61630,226.5808823529412,3300,1.2941176470588236,20,0,272,98,272,272,98,0.0,1.0,2.7755102040816326,0
190,63.333333333333336,100,0.0,0,0,3,3,3,3,3,0.0,1.0,1.0,0
480,120.0,300,0.0,0,0,4,4,4,4,4,0.0,1.0,1.0,0
25300,372.05882352941177,3300,2.2058823529411766,20,0,68,56,68,68,56,0.0,1.0,1.2142857142857142,0
27200,445.9016393442623,3300,2.8360655737704916,20,0,61,51,61,61,51,0.0,1.0,1.196078431372549,0
9770,361.85185185185185,3300,1.5925925925925926,20,0,27,25,27,27,25,0.0,1.0,1.08,0
6720,292.17391304347825,2800,1.1304347826086956,20,0,23,23,23,23,23,0.0,1.0,1.0,0
50,50.0,50,0.0,0,0,1,1,1,1,1,0.0,1.0,1.0,0
5790,579.0,2400,3.0,20,0,10,10,10,10,10,0.0,1.0,1.0,0
8310,639.2307692307693,2900,1.6153846153846154,20,0,13,13,13,13,13,0.0,1.0,1.0,0
520,104.0,300,0.0,0,0,5,5,5,5,5,0.0,1.0,1.0,0
45040,263.39181286549706,3300,1.4795321637426901,20,0,171,138,171,171,138,0.0,1.0,1.2391304347826086,0
1390,231.66666666666666,1100,0.0,0,0,6,6,6,6,6,0.0,1.0,1.0,0
1370,171.25,500,0.0,0,0,8,6,8,8,6,0.0,1.0,1.3333333333333333,0
2220,138.75,1000,1.25,20,0,16,8,16,16,8,0.0,1.0,2.0,0
3080,342.22222222222223,2200,2.2222222222222223,20,0,9,9,9,9,9,0.0,1.0,1.0,0
47000,9400.0,16000,4.4,12,5,0,5,5,5,5,1.0,0.0,1.0,0
152000,12666.666666666666,32000,5.583333333333333,13,12,0,12,12,12,12,1.0,0.0,1.0,0
16330,204.125,2500,1.2875,20,0,80,75,80,80,75,0.0,1.0,1.0666666666666667,0
2010,670.0,1300,0.0,0,0,3,3,3,3,3,0.0,1.0,1.0,0
3610,401.1111111111111,2200,0.0,0,0,9,5,9,9,5,0.0,1.0,1.8,0
120,40.0,100,0.0,0,0,3,3,3,3,3,0.0,1.0,1.0,0
1380,197.14285714285714,900,0.0,0,0,7,5,7,7,5,0.0,1.0,1.4,0
1710,81.42857142857143,400,0.0,0,0,21,19,21,21,19,0.0,1.0,1.105263157894737,0
3290,299.09090909090907,1100,0.09090909090909091,1,0,11,10,11,11,10,0.0,1.0,1.1,0
16700,363.04347826086956,3300,1.3043478260869565,20,0,46,23,46,46,23,0.0,1.0,2.0,0
16300,509.375,3300,2.0625,20,0,32,19,32,32,19,0.0,1.0,1.6842105263157894,0
11020,580.0,2300,5.2631578947368425,20,0,19,8,19,19,8,0.0,1.0,2.375,0
43120,285.5629139072848,2600,1.6688741721854305,20,0,151,60,151,151,60,0.0,1.0,2.5166666666666666,0
34310,343.1,4010,1.76,20,0,100,60,100,100,60,0.0,1.0,1.6666666666666667,0
21590,337.34375,2700,0.609375,18,0,64,47,64,64,47,0.0,1.0,1.3617021276595744,0
8640,508.2352941176471,3300,1.1764705882352942,20,0,17,9,17,17,9,0.0,1.0,1.8888888888888888,0
40000,6666.666666666667,11000,3.5,7,6,0,6,6,6,6,1.0,0.0,1.0,0
1890,236.25,700,0.0,0,0,8,8,8,8,8,0.0,1.0,1.0,0
370,61.666666666666664,100,0.0,0,0,6,6,6,6,6,0.0,1.0,1.0,0
1170,90.0,200,0.23076923076923078,2,0,13,11,13,13,11,0.0,1.0,1.1818181818181819,0
8010,286.07142857142856,2700,2.0,20,0,28,19,28,28,19,0.0,1.0,1.4736842105263157,0
6300,450.0,3300,1.6428571428571428,20,0,14,14,14,14,14,0.0,1.0,1.0,0
2160,93.91304347826087,600,0.0,0,0,23,19,23,23,19,0.0,1.0,1.2105263157894737,0
8730,623.5714285714286,3300,1.5,20,0,14,10,14,14,10,0.0,1.0,1.4,0
2360,295.0,700,3.0,20,0,8,7,8,8,7,0.0,1.0,1.1428571428571428,0
51000,10200.0,14000,4.2,7,5,0,5,5,5,5,1.0,0.0,1.0,0
12000,12000.0,12000,6.0,6,1,0,1,1,1,1,1.0,0.0,1.0,0
11000,11000.0,11000,1.0,1,1,0,1,1,1,1,1.0,0.0,1.0,0
25000,12500.0,16000,13.5,17,2,0,2,2,2,2,1.0,0.0,1.0,0
40000,13333.333333333334,24000,3.0,4,3,0,3,3,3,3,1.0,0.0,1.0,0
55000,18333.333333333332,23000,11.333333333333334,15,3,0,3,3,3,3,1.0,0.0,1.0,0
8000,8000.0,8000,8.0,8,1,0,1,1,1,1,1.0,0.0,1.0,0
434920,3624.3333333333335,57000,2.1166666666666667,20,44,76,103,120,120,103,0.36666666666666664,0.6333333333333333,1.1650485436893203,1
55140,1451.0526315789473,14000,0.868421052631579,13,5,33,24,38,38,24,0.13157894736842105,0.868421052631579,1.5833333333333333,1
56570,422.1641791044776,9000,0.8731343283582089,20,3,131,75,134,134,75,0.022388059701492536,0.9776119402985075,1.7866666666666666,0
363310,3333.119266055046,32000,1.7155963302752293,15,39,70,73,109,109,73,0.3577981651376147,0.6422018348623854,1.4931506849315068,0
33010,366.77777777777777,3300,1.511111111111111,20,0,90,75,90,90,75,0.0,1.0,1.2,0
250,62.5,100,3.75,15,0,4,4,4,4,4,0.0,1.0,1.0,0
41250,276.8456375838926,3300,1.308724832214765,20,0,149,75,149,149,75,0.0,1.0,1.9866666666666666,0
8690,271.5625,2000,1.4375,20,0,32,30,32,32,30,0.0,1.0,1.0666666666666667,0
644010,1664.108527131783,61000,1.5348837209302326,32,48,339,305,387,387,305,0.12403100775193798,0.875968992248062,1.2688524590163934,1
22750,339.55223880597015,3300,0.8955223880597015,20,0,67,66,67,67,66,0.0,1.0,1.0151515151515151,0
5660,125.77777777777777,600,0.06666666666666667,3,0,45,16,45,45,16,0.0,1.0,2.8125,0
4540,302.6666666666667,2500,1.3333333333333333,20,0,15,10,15,15,10,0.0,1.0,1.5,0
8080,538.6666666666666,2200,4.6,20,0,15,11,15,15,11,0.0,1.0,1.3636363636363635,0
31840,497.5,3300,1.734375,20,0,64,39,64,64,39,0.0,1.0,1.641025641025641,0
2030,1015.0,2000,0.5,1,0,2,2,2,2,2,0.0,1.0,1.0,0
90,90.0,90,0.0,0,0,1,1,1,1,1,0.0,1.0,1.0,0
2840,135.23809523809524,600,0.09523809523809523,1,0,21,16,21,21,16,0.0,1.0,1.3125,0
10230,222.3913043478261,2100,0.15217391304347827,3,0,46,17,46,46,17,0.0,1.0,2.7058823529411766,0
5710,248.2608695652174,2100,0.8695652173913043,20,0,23,9,23,23,9,0.0,1.0,2.5555555555555554,0
160,32.0,50,0.0,0,0,5,5,5,5,5,0.0,1.0,1.0,0
2580,198.46153846153845,1400,3.076923076923077,20,0,13,4,13,13,4,0.0,1.0,3.25,0
14030,467.6666666666667,5000,1.1333333333333333,16,1,29,26,30,30,26,0.03333333333333333,0.9666666666666667,1.1538461538461537,0
7090,208.52941176470588,2900,2.235294117647059,20,0,34,29,34,34,29,0.0,1.0,1.1724137931034482,0
4890,376.15384615384613,2700,0.8461538461538461,8,0,13,11,13,13,11,0.0,1.0,1.1818181818181819,0
22470,374.5,3300,2.316666666666667,20,0,60,20,60,60,20,0.0,1.0,3.0,0
21330,444.375,3300,1.3333333333333333,20,0,48,32,48,48,32,0.0,1.0,1.5,0
18130,262.7536231884058,3300,0.463768115942029,14,0,69,43,69,69,43,0.0,1.0,1.6046511627906976,0
9690,484.5,3300,0.0,0,0,20,19,20,20,19,0.0,1.0,1.0526315789473684,1
6050,864.2857142857143,3000,0.7142857142857143,4,2,5,6,7,7,6,0.2857142857142857,0.7142857142857143,1.1666666666666667,0
35420,1771.0,10000,2.35,14,5,15,14,20,20,14,0.25,0.75,1.4285714285714286,0
41500,2441.176470588235,17000,3.0,21,3,14,15,17,17,15,0.17647058823529413,0.8235294117647058,1.1333333333333333,1
5250,187.5,800,1.4285714285714286,20,0,28,8,28,28,8,0.0,1.0,3.5,0
180,90.0,90,0.0,0,0,2,1,2,2,1,0.0,1.0,2.0,0
910,151.66666666666666,600,0.0,0,0,6,6,6,6,6,0.0,1.0,1.0,0
540,180.0,400,0.0,0,0,3,3,3,3,3,0.0,1.0,1.0,0
1890,157.5,900,0.08333333333333333,1,0,12,7,12,12,7,0.0,1.0,1.7142857142857142,0
40,40.0,40,0.0,0,0,1,1,1,1,1,0.0,1.0,1.0,0
5550,264.2857142857143,2400,2.4285714285714284,20,0,21,13,21,21,13,0.0,1.0,1.6153846153846154,0
1960,280.0,1300,1.4285714285714286,10,0,7,5,7,7,5,0.0,1.0,1.4,0
11370,252.66666666666666,2100,0.8,20,0,45,28,45,45,28,0.0,1.0,1.6071428571428572,0
3740,207.77777777777777,1700,0.0,0,0,18,12,18,18,12,0.0,1.0,1.5,0
6990,268.84615384615387,3050,0.46153846153846156,4,0,26,8,26,26,8,0.0,1.0,3.25,0
51000,8500.0,18000,7.0,20,6,0,6,6,6,6,1.0,0.0,1.0,0
157890,279.9468085106383,14090,1.5407801418439717,20,0,564,263,564,564,263,0.0,1.0,2.1444866920152093,1
197970,2711.917808219178,36000,2.1506849315068495,20,15,58,69,73,73,69,0.2054794520547945,0.7945205479452054,1.0579710144927537,0
255560,3872.121212121212,43000,3.5,20,24,42,57,66,66,57,0.36363636363636365,0.6363636363636364,1.1578947368421053,0
473080,4827.34693877551,50000,3.520408163265306,35,40,58,87,98,98,87,0.40816326530612246,0.5918367346938775,1.1264367816091954,1
269670,1449.8387096774193,51000,2.510752688172043,20,25,161,102,186,186,102,0.13440860215053763,0.8655913978494624,1.8235294117647058,0
57510,279.1747572815534,2700,1.1990291262135921,20,0,206,75,206,206,75,0.0,1.0,2.7466666666666666,0
79070,296.14232209737827,4060,1.6666666666666667,20,0,267,172,267,267,172,0.0,1.0,1.552325581395349,0
229780,286.1519302615193,14020,1.7048567870485678,20,0,803,330,803,803,330,0.0,1.0,2.433333333333333,0
412130,3170.230769230769,57000,2.669230769230769,35,39,91,106,130,130,106,0.3,0.7,1.2264150943396226,0
755660,2453.4415584415583,103000,2.477272727272727,29,40,268,247,308,308,247,0.12987012987012986,0.8701298701298701,1.2469635627530364,1
112690,1977.017543859649,37000,1.6140350877192982,20,6,51,34,57,57,34,0.10526315789473684,0.8947368421052632,1.6764705882352942,0
53640,957.8571428571429,12000,1.3214285714285714,20,5,51,46,56,56,46,0.08928571428571429,0.9107142857142857,1.2173913043478262,0
209350,3323.0158730158732,49000,1.9365079365079365,20,12,51,42,63,63,42,0.19047619047619047,0.8095238095238095,1.5,0
50610,2977.0588235294117,20000,4.176470588235294,20,4,13,17,17,17,17,0.23529411764705882,0.7647058823529411,1.0,0
53110,363.7671232876712,3300,1.773972602739726,20,0,146,117,146,146,117,0.0,1.0,1.2478632478632479,0
5960,270.90909090909093,2800,0.9545454545454546,20,0,22,14,22,22,14,0.0,1.0,1.5714285714285714,0
7800,222.85714285714286,2400,0.9428571428571428,20,0,35,24,35,35,24,0.0,1.0,1.4583333333333333,0
504080,1846.4468864468865,95000,2.3003663003663,33,33,240,155,273,273,155,0.12087912087912088,0.8791208791208791,1.761290322580645,0
113100,7068.75,18000,6.75,20,14,2,16,16,16,16,0.875,0.125,1.0,0
494010,8098.524590163935,57000,4.737704918032787,20,45,16,56,61,61,56,0.7377049180327869,0.26229508196721313,1.0892857142857142,0
24130,313.3766233766234,3000,0.5194805194805194,20,0,77,37,77,77,37,0.0,1.0,2.081081081081081,0
1290,645.0,1200,0.0,0,0,2,2,2,2,2,0.0,1.0,1.0,0
7280,242.66666666666666,3200,1.3666666666666667,20,0,30,19,30,30,19,0.0,1.0,1.5789473684210527,0
2160,196.36363636363637,900,0.0,0,0,11,9,11,11,9,0.0,1.0,1.2222222222222223,0
18960,267.0422535211268,3100,0.6056338028169014,17,0,71,35,71,71,35,0.0,1.0,2.0285714285714285,0
22620,301.6,3300,2.013333333333333,20,0,75,34,75,75,34,0.0,1.0,2.2058823529411766,0
150,50.0,70,0.0,0,0,3,2,3,3,2,0.0,1.0,1.5,0
17220,273.3333333333333,2900,1.2063492063492063,20,0,63,47,63,63,47,0.0,1.0,1.3404255319148937,0
1700,154.54545454545453,700,0.0,0,0,11,5,11,11,5,0.0,1.0,2.2,0
28700,434.8484848484849,16000,1.5,20,1,65,34,66,66,34,0.015151515151515152,0.9848484848484849,1.9411764705882353,0
8280,184.0,1110,1.2444444444444445,20,0,45,14,45,45,14,0.0,1.0,3.2142857142857144,0
10960,313.14285714285717,3300,0.9714285714285714,20,0,35,22,35,35,22,0.0,1.0,1.5909090909090908,0
7620,692.7272727272727,2300,3.6363636363636362,20,0,11,9,11,11,9,0.0,1.0,1.2222222222222223,0
16490,257.65625,1800,1.125,20,0,64,20,64,64,20,0.0,1.0,3.2,0
5000,333.3333333333333,3300,0.0,0,0,15,10,15,15,10,0.0,1.0,1.5,0
1010,112.22222222222223,300,0.1111111111111111,1,0,9,7,9,9,7,0.0,1.0,1.2857142857142858,0
3820,224.7058823529412,800,1.1764705882352942,18,0,17,11,17,17,11,0.0,1.0,1.5454545454545454,0
710,64.54545454545455,200,1.8181818181818181,20,0,11,6,11,11,6,0.0,1.0,1.8333333333333333,0
1710,122.14285714285714,700,2.857142857142857,20,0,14,13,14,14,13,0.0,1.0,1.0769230769230769,0
16180,283.859649122807,3300,1.9824561403508771,20,0,57,32,57,57,32,0.0,1.0,1.78125,0
8240,216.8421052631579,1500,0.5789473684210527,9,0,38,15,38,38,15,0.0,1.0,2.533333333333333,0
1510,188.75,900,2.5,20,0,8,8,8,8,8,0.0,1.0,1.0,0
10650,322.72727272727275,3300,2.515151515151515,20,0,33,10,33,33,10,0.0,1.0,3.3,0
17160,381.3333333333333,2300,0.6666666666666666,20,0,45,14,45,45,14,0.0,1.0,3.2142857142857144,0
14470,321.55555555555554,2900,2.688888888888889,20,0,45,21,45,45,21,0.0,1.0,2.142857142857143,0
4760,793.3333333333334,4000,0.3333333333333333,2,1,5,6,6,6,6,0.16666666666666666,0.8333333333333334,1.0,0
1120,93.33333333333333,400,0.0,0,0,12,4,12,12,4,0.0,1.0,3.0,0
1440,96.0,300,0.6,9,0,15,8,15,15,8,0.0,1.0,1.875,0
310,62.0,100,0.0,0,0,5,2,5,5,2,0.0,1.0,2.5,0
23310,4662.0,18000,1.6,4,2,3,5,5,5,5,0.4,0.6,1.0,0
10200,318.75,2300,0.0625,2,0,32,18,32,32,18,0.0,1.0,1.7777777777777777,0
9710,294.24242424242425,1500,1.0303030303030303,14,0,33,21,33,33,21,0.0,1.0,1.5714285714285714,0
74520,5732.307692307692,34000,2.923076923076923,10,7,6,12,13,13,12,0.5384615384615384,0.46153846153846156,1.0833333333333333,0
900,900.0,900,0.0,0,0,1,1,1,1,1,0.0,1.0,1.0,0
890,89.0,300,1.8,18,0,10,8,10,10,8,0.0,1.0,1.25,0
8030,186.74418604651163,1400,0.8837209302325582,20,0,43,11,43,43,11,0.0,1.0,3.909090909090909,0
10180,1018.0,3300,4.0,20,0,10,8,10,10,8,0.0,1.0,1.25,0
7290,455.625,2900,1.875,20,0,16,7,16,16,7,0.0,1.0,2.2857142857142856,0
5530,212.69230769230768,2000,0.8076923076923077,20,0,26,13,26,26,13,0.0,1.0,2.0,0
1540,385.0,1400,0.75,3,0,4,4,4,4,4,0.0,1.0,1.0,0
580,193.33333333333334,400,0.0,0,0,3,3,3,3,3,0.0,1.0,1.0,0
25680,302.11764705882354,4300,1.576470588235294,20,0,85,23,85,85,23,0.0,1.0,3.6956521739130435,0
1430,119.16666666666667,500,3.25,20,0,12,6,12,12,6,0.0,1.0,2.0,0
6110,190.9375,1900,0.71875,20,0,32,23,32,32,23,0.0,1.0,1.391304347826087,0
6590,199.6969696969697,2400,2.121212121212121,20,0,33,11,33,33,11,0.0,1.0,3.0,0
